DEPTH(TVD),BDCFM,DTCR,Por,Permeability,Water_saturation,Clay,Sand,Calcite,UGas_QE,UOil_QE,UWater_QE
1696.5,2.175885095,103.111188,0.279227017,0,0,0.293503936,0,0,0,0,0
1696.6,2.167455164,104.168668,0.289998853,0,0,0.275069917,0,0,0,0,0
1696.7,2.146464411,105.2116286,0.30533274,0,0,0.257908824,0,0,0,0,0
1696.8,2.123962316,105.7004188,0.320135737,0,0,0.245541835,0,0,0,0,0
1696.9,2.10379594,105.55792,0.329877837,0,0,0.249631315,0,0,0,0,0
1697,2.091547011,105.383744,0.332535396,0,0,0.271876084,0,0,0,0,0
1697.1,2.091290874,105.371208,0.33045058,0,0,0.301218055,0,0,0,0,0
1697.2,2.099605029,105.341944,0.326127537,0,0,0.318409277,0,0,0,0,0
1697.3,2.109056439,105.1457999,0.321815788,0,0,0.314832988,0,0,0,0,0
1697.4,2.11807221,105.0044481,0.315786839,0,0,0.304916934,0,0,0,0,0
1697.5,2.126640874,104.8112588,0.311202222,0,0,0.284570327,0,0,0,0,0
1697.6,2.133651998,104.18786,0.3097115,0,0,0.257507157,0,0,0,0,0
1697.7,2.135453771,103.332174,0.307848296,0,0,0.239374256,0,0,0,0,0
1697.8,2.134229751,102.558544,0.307691625,0,0,0.22119898,0,0,0,0,0
1697.9,2.133203147,102.298896,0.309805162,0,0,0.198324544,0,0,0,0,0
1698,2.129137353,102.5967779,0.308836771,0,0,0.195959431,0,0,0,0,0
1698.1,2.127751074,102.8629191,0.303726599,0,0,0.214751898,0,0,0,0,0
1698.2,2.133963079,102.6904,0.296009368,0,0,0.241134092,0,0,0,0,0
1698.3,2.143803278,102.383,0.283106181,0,0,0.28258816,0,0,0,0,0
1698.4,2.157836587,102.083,0.270866414,0,0,0.32934118,0,0,0,0,0
1698.5,2.174847407,101.8201,0.266125324,0,0,0.364937089,0,0,0,0,0
1698.6,2.184717019,101.9783813,0.26962427,0,0,0.379917988,0,0,0,0,0
1698.7,2.18212955,102.8401825,0.279671337,0,0,0.374670262,0,0,0,0,0
1698.8,2.170801644,104.55144,0.291268664,0,0,0.361438426,0,0,0,0,0
1698.9,2.151505574,106.34252,0.298372542,0,0,0.344956328,0,0,0,0,0
1699,2.130410395,107.515448,0.293260785,0,0,0.341672157,0,0,0,0,0
1699.1,2.114791303,108.3209,0.274921523,0,0,0.362157852,0,0,0,0,0
1699.2,2.123016011,108.9621728,0.245983891,0,0,0.409917362,0,0,0,0,0
1699.3,2.160753972,109.3459561,0.21282912,0,0,0.476279289,0,0,0,0,0
1699.4,2.215571969,108.714168,0.180972271,0,0,0.546359625,0,0,0,0,0
1699.5,2.277220472,106.735368,0.156212074,0,0,0.598647423,0,0,0,0,0
1699.6,2.326351427,104.2974,0.14223229,0,0,0.622176775,0,0,0,0,0
1699.7,2.351825574,102.209968,0.137889266,0,0,0.623818136,0,0,0,0,0
1699.8,2.350870612,100.432976,0.13949417,0,0,0.620336602,0,0,0,0,0
1699.9,2.337928087,99.064528,0.144952863,0,0,0.616396301,0,0,0,0,0
1700,2.329335777,98.52670782,0.156468404,0,0,0.599529534,0,0,0,0,0
1700.1,2.312965638,98.93965856,0.170181368,0,0,0.592742336,0,0,0,0,0
1700.2,2.284650613,100.175502,0.182167149,0,0,0.60489881,0,0,0,0,0
1700.3,2.251493771,101.91776,0.192412178,0,0,0.623251909,0,0,0,0,0
1700.4,2.226874248,103.814848,0.197064668,0,0,0.645576261,0,0,0,0,0
1700.5,2.217556808,105.04356,0.195824783,0,0,0.665811255,0,0,0,0,0
1700.6,2.221156935,104.9501858,0.19102152,0,0,0.676649587,0,0,0,0,0
1700.7,2.22854175,103.608172,0.189889892,0,0,0.65753552,0,0,0,0,0
1700.8,2.229759463,101.44652,0.192747327,0,0,0.621188037,0,0,0,0,0
1700.9,2.221542951,99.744728,0.190279642,0,0,0.609702679,0,0,0,0,0
1701,2.221634425,98.842328,0.184935011,0,0,0.615843989,0,0,0,0,0
1701.1,2.238867473,98.361056,0.180665601,0,0,0.623667403,0,0,0,0,0
1701.2,2.264169647,98.41922215,0.175841878,0,0,0.641695823,0,0,0,0,0
1701.3,2.281420542,99.14854652,0.172584205,0,0,0.660826701,0,0,0,0,0
1701.4,2.283938976,100.66848,0.171925557,0,0,0.674024015,0,0,0,0,0
1701.5,2.27765748,102.7317,0.171837294,0,0,0.691755329,0,0,0,0,0
1701.6,2.271937477,105.14204,0.173682428,0,0,0.704556175,0,0,0,0,0
1701.7,2.269532407,107.54497,0.178071229,0,0,0.702852293,0,0,0,0,0
1701.8,2.25505092,108.8136634,0.182791135,0,0,0.682049649,0,0,0,0,0
1701.9,2.237012773,108.9831052,0.185265294,0,0,0.650946344,0,0,0,0,0
1702,2.228923582,108.9987076,0.183621043,0,0,0.623490606,0,0,0,0,0
1702.1,2.232923178,109.136568,0.167679052,0,0,0.619894533,0,0,0,0,0
1702.2,2.262249128,109.232456,0.143726021,0,0,0.629812513,0,0,0,0,0
1702.3,2.31918759,108.909944,0.122670662,0,0,0.634564838,0,0,0,0,0
1702.4,2.367059094,107.080792,0.110160117,0,0,0.635427259,0,0,0,0,0
1702.5,2.391416578,104.534922,0.106952557,0,0,0.634381568,0,0,0,0,0
1702.6,2.401305175,102.4797847,0.109788936,0,0,0.632681448,0,0,0,0,0
1702.7,2.401871307,101.012846,0.114704565,0,0,0.638924645,0,0,0,0,0
1702.8,2.400978676,100.304576,0.116563319,0,0,0.653707504,0,0,0,0,0
1702.9,2.402065573,100.770776,0.113360602,0,0,0.672809952,0,0,0,0,0
1703,2.409038067,101.187516,0.109888682,0,0,0.689444933,0,0,0,0,0
1703.1,2.415334852,101.103808,0.109125693,0,0,0.698332378,0,0,0,0,0
1703.2,2.412095828,101.2509005,0.110765374,0,0,0.698319255,0,0,0,0,0
1703.3,2.396615399,101.6185264,0.117350981,0,0,0.674206141,0,0,0,0,0
1703.4,2.374364724,102.071896,0.125783479,0,0,0.638811707,0,0,0,0,0
1703.5,2.3505958,102.469136,0.131349212,0,0,0.614528195,0,0,0,0,0
1703.6,2.335483821,102.348488,0.131693992,0,0,0.611144474,0,0,0,0,0
1703.7,2.332965334,101.365472,0.128668016,0,0,0.6249244,0,0,0,0,0
1703.8,2.343632382,99.63822659,0.124878968,0,0,0.651575727,0,0,0,0,0
1703.9,2.360469945,98.59420581,0.122203209,0,0,0.675411278,0,0,0,0,0
1704,2.374092748,98.39096541,0.121894545,0,0,0.686430729,0,0,0,0,0
1704.1,2.378424163,98.388184,0.125349134,0,0,0.682066989,0,0,0,0,0
1704.2,2.372151926,98.561542,0.127570839,0,0,0.67292921,0,0,0,0,0
1704.3,2.361536412,99.063496,0.126284836,0,0,0.667871115,0,0,0,0,0
1704.4,2.354734077,99.5406,0.122974304,0,0,0.668474352,0,0,0,0,0
1704.5,2.357197258,99.70412772,0.118113927,0,0,0.683618931,0,0,0,0,0
1704.6,2.367335266,99.52201244,0.112656008,0,0,0.707549796,0,0,0,0,0
1704.7,2.382503611,99.16952,0.108130908,0,0,0.715847108,0,0,0,0,0
1704.8,2.396938011,99.23248,0.106257679,0,0,0.71385324,0,0,0,0,0
1704.9,2.404868282,100.30608,0.107290611,0,0,0.711730244,0,0,0,0,0
1705,2.389046619,101.38948,0.112775906,0,0,0.70558326,0,0,0,0,0
1705.1,2.360641105,101.7803153,0.122170957,0,0,0.713303883,0,0,0,0,0
1705.2,2.33453204,101.8139942,0.133073583,0,0,0.741915514,0,0,0,0,0
1705.3,2.316734908,102.130088,0.138932123,0,0,0.776427485,0,0,0,0,0
1705.4,2.314601155,102.564992,0.137199804,0,0,0.794552993,0,0,0,0,0
1705.5,2.327908183,102.806288,0.12975036,0,0,0.790030619,0,0,0,0,0
1705.6,2.350396066,102.82264,0.121793151,0,0,0.767109844,0,0,0,0,0
1705.7,2.370539982,102.3758892,0.116164373,0,0,0.747900655,0,0,0,0,0
1705.8,2.383231763,100.8800608,0.112730418,0,0,0.74483854,0,0,0,0,0
1705.9,2.387406558,99.931,0.113358464,0,0,0.758982595,0,0,0,0,0
1706,2.38322834,99.844156,0.114780632,0,0,0.781261714,0,0,0,0,0
1706.1,2.370744583,100.08896,0.114163778,0,0,0.805692601,0,0,0,0,0
1706.2,2.361191092,100.496764,0.11444638,0,0,0.807021797,0,0,0,0,0
1706.3,2.360097318,100.65852,0.113608428,0,0,0.792648956,0,0,0,0,0
1706.4,2.367686803,99.432376,0.108469959,0,0,0.777819364,0,0,0,0,0
1706.5,2.385924579,99.04900387,0.102011322,0,0,0.759568649,0,0,0,0,0
1706.6,2.407473631,99.97977128,0.096443266,0,0,0.746360588,0,0,0,0,0
1706.7,2.425562705,100.971522,0.092055593,0,0,0.749618342,0,0,0,0,0
1706.8,2.431357279,102.05896,0.094116663,0,0,0.768778262,0,0,0,0,0
1706.9,2.428305448,103.131008,0.100586145,0,0,0.787210372,0,0,0,0,0
1707,2.422059094,103.729282,0.107435224,0,0,0.787617459,0,0,0,0,0
1707.1,2.412800577,104.0400688,0.114690607,0,0,0.768266276,0,0,0,0,0
1707.2,2.40281867,104.2929749,0.120754999,0,0,0.740243225,0,0,0,0,0
1707.3,2.395543307,104.191832,0.121963896,0,0,0.712448924,0,0,0,0,0
1707.4,2.390276115,103.225304,0.12039899,0,0,0.704711943,0,0,0,0,0
1707.5,2.386164264,101.422712,0.11829881,0,0,0.713565741,0,0,0,0,0
1707.6,2.384425574,99.151288,0.115809777,0,0,0.724857425,0,0,0,0,0
1707.7,2.384967047,96.8788504,0.114764397,0,0,0.725086118,0,0,0,0,0
1707.8,2.386356515,95.22349295,0.115889821,0,0,0.714493128,0,0,0,0,0
1707.9,2.386450492,95.00684,0.12043882,0,0,0.698941813,0,0,0,0,0
1708,2.383813654,94.80452,0.126202188,0,0,0.689868069,0,0,0,0,0
1708.1,2.378268303,94.69602,0.131991386,0,0,0.688104559,0,0,0,0,0
1708.2,2.366603279,95.57756,0.139575112,0,0,0.68384434,0,0,0,0,0
1708.3,2.352683783,97.33372375,0.144815977,0,0,0.671226123,0,0,0,0,0
1708.4,2.340452835,98.81496516,0.145443784,0,0,0.652830682,0,0,0,0,0
1708.5,2.340436426,99.82758703,0.136478555,0,0,0.646500058,0,0,0,0,0
1708.6,2.351993958,100.992312,0.122225988,0,0,0.649131391,0,0,0,0,0
1708.7,2.370799351,102.087116,0.106547953,0,0,0.654992678,0,0,0,0,0
1708.8,2.392244094,101.552344,0.090432466,0,0,0.675413819,0,0,0,0,0
1708.9,2.409393701,99.950904,0.079351402,0,0,0.690411051,0,0,0,0,0
1709,2.420106446,98.10241612,0.075466705,0,0,0.687703239,0,0,0,0,0
1709.1,2.425612319,95.64597353,0.074658675,0,0,0.684052592,0,0,0,0,0
1709.2,2.431219108,92.698892,0.075938576,0,0,0.68210046,0,0,0,0,0
1709.3,2.439490814,90.578328,0.079997508,0,0,0.678938925,0,0,0,0,0
1709.4,2.447010079,88.854552,0.082782167,0,0,0.678846013,0,0,0,0,0
1709.5,2.453988139,87.57009,0.082877846,0,0,0.67557291,0,0,0,0,0
1709.6,2.461636083,86.65901335,0.080184264,0,0,0.662989056,0,0,0,0,0
1709.7,2.47235359,85.77491769,0.076127244,0,0,0.656391634,0,0,0,0,0
1709.8,2.483353166,84.779288,0.071956312,0,0,0.65482921,0,0,0,0,0
1709.9,2.491617049,84.920824,0.067972416,0,0,0.652676384,0,0,0,0,0
1710,2.492376315,85.225128,0.070425187,0,0,0.648716752,0,0,0,0,0
1710.1,2.484143196,85.83188,0.07682648,0,0,0.64418295,0,0,0,0,0
1710.2,2.463221639,87.36828,0.08340463,0,0,0.64036765,0,0,0,0,0
1710.3,2.441557175,89.48334954,0.090954629,0,0,0.644270356,0,0,0,0,0
1710.4,2.423876292,91.67661,0.098358656,0,0,0.658701914,0,0,0,0,0
1710.5,2.410546239,93.87143347,0.102943949,0,0,0.689679589,0,0,0,0,0
1710.6,2.404208819,96.03672,0.104206703,0,0,0.723004402,0,0,0,0,0
1710.7,2.402312441,97.973856,0.103756189,0,0,0.751009557,0,0,0,0,0
1710.8,2.402,99.32608,0.102881181,0,0,0.769047301,0,0,0,0,0
1710.9,2.400717795,99.731096,0.103142291,0,0,0.769583783,0,0,0,0,0
1711,2.398737131,99.72565383,0.104413423,0,0,0.756534567,0,0,0,0,0
1711.1,2.3985795,99.88095716,0.105854555,0,0,0.732693769,0,0,0,0,0
1711.2,2.397721267,100.46664,0.106877784,0,0,0.716947114,0,0,0,0,0
1711.3,2.39506017,101.55348,0.107671202,0,0,0.71352877,0,0,0,0,0
1711.4,2.3895174,102.32988,0.109330092,0,0,0.723982005,0,0,0,0,0
1711.5,2.382112347,103.37658,0.114549151,0,0,0.730840917,0,0,0,0,0
1711.6,2.373422098,104.5856211,0.122873809,0,0,0.731366331,0,0,0,0,0
1711.7,2.360507401,105.3922637,0.128998205,0,0,0.754257895,0,0,0,0,0
1711.8,2.349200612,105.481136,0.135785519,0,0,0.781927468,0,0,0,0,0
1711.9,2.341572938,104.869024,0.144353523,0,0,0.804082079,0,0,0,0,0
1712,2.333114905,104.245326,0.142857746,0,0,0.83324896,0,0,0,0,0
1712.1,2.329452368,104.096792,0.136842141,0,0,0.8487126,0,0,0,0,0
1712.2,2.333248861,104.1784111,0.130488757,0,0,0.841192865,0,0,0,0,0
1712.3,2.338723018,103.4559001,0.122114781,0,0,0.828785696,0,0,0,0,0
1712.4,2.346639591,102.46304,0.117170848,0,0,0.81163238,0,0,0,0,0
1712.5,2.358590551,101.984064,0.118563924,0,0,0.786204591,0,0,0,0,0
1712.6,2.363686194,101.860288,0.119122009,0,0,0.792906248,0,0,0,0,0
1712.7,2.365977428,101.818256,0.11956278,0,0,0.810220311,0,0,0,0,0
1712.8,2.369491594,101.8297376,0.121829617,0,0,0.819889047,0,0,0,0,0
1712.9,2.376017412,101.5128784,0.118564344,0,0,0.816348859,0,0,0,0,0
1713,2.38415772,101.0552454,0.113717014,0,0,0.813826196,0,0,0,0,0
1713.1,2.39312336,100.547896,0.111580866,0,0,0.823791266,0,0,0,0,0
1713.2,2.401494127,99.97331,0.110002774,0,0,0.847123289,0,0,0,0,0
1713.3,2.405858638,99.364104,0.108716328,0,0,0.871362047,0,0,0,0,0
1713.4,2.401394615,99.345168,0.108568665,0,0,0.885838802,0,0,0,0,0
1713.5,2.393753635,98.90724706,0.108488398,0,0,0.887909361,0,0,0,0,0
1713.6,2.386553041,98.67411119,0.108760385,0,0,0.878105409,0,0,0,0,0
1713.7,2.381334866,99.317736,0.110587965,0,0,0.849160799,0,0,0,0,0
1713.8,2.366159786,100.408608,0.119102572,0,0,0.808484303,0,0,0,0,0
1713.9,2.342339968,101.380736,0.130837813,0,0,0.765705918,0,0,0,0,0
1714,2.311888378,102.431436,0.139660489,0,0,0.729672054,0,0,0,0,0
1714.1,2.289302185,103.34088,0.142432363,0,0,0.729873544,0,0,0,0,0
1714.2,2.280187954,103.6474003,0.139358258,0,0,0.756992123,0,0,0,0,0
1714.3,2.302833965,102.8690499,0.125396212,0,0,0.793273742,0,0,0,0,0
1714.4,2.336343328,102.6054,0.114069942,0,0,0.815587372,0,0,0,0,0
1714.5,2.367583333,102.8893,0.108531369,0,0,0.822259068,0,0,0,0,0
1714.6,2.37615748,102.8972,0.109453411,0,0,0.808098012,0,0,0,0,0
1714.7,2.3652021,101.97055,0.11503425,0,0,0.780859826,0,0,0,0,0
1714.8,2.343342455,99.70744349,0.123107434,0,0,0.745376137,0,0,0,0,0
1714.9,2.331375921,99.18988323,0.127810655,0,0,0.695877543,0,0,0,0,0
1715,2.328786523,98.69515997,0.125722739,0,0,0.658398519,0,0,0,0,0
1715.1,2.332672903,97.734192,0.117665318,0,0,0.640133255,0,0,0,0,0
1715.2,2.354400656,96.763464,0.109641692,0,0,0.673234862,0,0,0,0,0
1715.3,2.377474662,96.112632,0.10211391,0,0,0.718369684,0,0,0,0,0
1715.4,2.395697964,95.53212,0.094666953,0,0,0.759999875,0,0,0,0,0
1715.5,2.417806206,93.8642635,0.093598202,0,0,0.768503085,0,0,0,0,0
1715.6,2.436350596,91.7994207,0.094328834,0,0,0.753821643,0,0,0,0,0
1715.7,2.447334209,90.295884,0.094684411,0,0,0.720719224,0,0,0,0,0
1715.8,2.449873145,89.792064,0.091229749,0,0,0.712376391,0,0,0,0,0
1715.9,2.446433125,90.605872,0.089115962,0,0,0.721105559,0,0,0,0,0
1716,2.436772816,92.292024,0.091465905,0,0,0.74151953,0,0,0,0,0
1716.1,2.419690182,94.41074732,0.099035441,0,0,0.756041986,0,0,0,0,0
1716.2,2.399933983,96.53640964,0.109305603,0,0,0.764497179,0,0,0,0,0
1716.3,2.379653316,98.189368,0.121649661,0,0,0.76774697,0,0,0,0,0
1716.4,2.365355104,99.791096,0.126499666,0,0,0.781612922,0,0,0,0,0
1716.5,2.35896168,101.197612,0.126156593,0,0,0.801776995,0,0,0,0,0
1716.6,2.365104987,102.299184,0.121824149,0,0,0.824510397,0,0,0,0,0
1716.7,2.377992726,103.0397226,0.115887323,0,0,0.829126855,0,0,0,0,0
1716.8,2.392351034,103.3287571,0.110470321,0,0,0.825286796,0,0,0,0,0
1716.9,2.405240158,101.888488,0.107715877,0,0,0.824708524,0,0,0,0,0
1717,2.409177008,99.572972,0.108411465,0,0,0.835816034,0,0,0,0,0
1717.1,2.407972669,97.8849,0.1125462,0,0,0.852001272,0,0,0,0,0
1717.2,2.406005246,97.805682,0.123439995,0,0,0.864463329,0,0,0,0,0
1717.3,2.402219657,99.65787609,0.136538441,0,0,0.861978115,0,0,0,0,0
1717.4,2.396403353,102.3284942,0.146913476,0,0,0.852085113,0,0,0,0,0
1717.5,2.38676168,103.201017,0.141627631,0,0,0.851474904,0,0,0,0,0
1717.6,2.368737974,102.96076,0.138766237,0,0,0.816617165,0,0,0,0,0
1717.7,2.345874166,102.38292,0.139909346,0,0,0.757556859,0,0,0,0,0
1717.8,2.329612459,101.23568,0.136329336,0,0,0.724779813,0,0,0,0,0
1717.9,2.326896591,100.51536,0.129302386,0,0,0.711249051,0,0,0,0,0
1718,2.335027131,100.10544,0.120341345,0,0,0.707897677,0,0,0,0,0
1718.1,2.347595826,99.85572336,0.110621705,0,0,0.701996269,0,0,0,0,0
1718.2,2.363436161,100.2767285,0.106491264,0,0,0.698052139,0,0,0,0,0
1718.3,2.381378857,102.590048,0.108314478,0,0,0.697172098,0,0,0,0,0
1718.4,2.381132546,103.351296,0.112792625,0,0,0.693978072,0,0,0,0,0
1718.5,2.37977937,103.183906,0.115671078,0,0,0.698611064,0,0,0,0,0
1718.6,2.382324147,102.712268,0.116193936,0,0,0.713401955,0,0,0,0,0
1718.7,2.373546084,102.0594815,0.115626222,0,0,0.721839521,0,0,0,0,0
1718.8,2.362943142,101.0820467,0.113862951,0,0,0.730692598,0,0,0,0,0
1718.9,2.354081365,99.18184,0.110666837,0,0,0.742897182,0,0,0,0,0
1719,2.35512,98.645116,0.111266604,0,0,0.767372195,0,0,0,0,0
1719.1,2.358690979,98.7574,0.112085284,0,0,0.798797567,0,0,0,0,0
1719.2,2.362039344,98.89148,0.111425916,0,0,0.836313894,0,0,0,0,0
1719.3,2.371540275,99.50425254,0.113350216,0,0,0.864393126,0,0,0,0,0
1719.4,2.382669663,100.28996,0.116075886,0,0,0.880963745,0,0,0,0,0
1719.5,2.392742923,100.6450202,0.118469949,0,0,0.881530074,0,0,0,0,0
1719.6,2.403503794,100.817288,0.114183135,0,0,0.885225319,0,0,0,0,0
1719.7,2.411186101,100.885232,0.10896873,0,0,0.888090193,0,0,0,0,0
1719.8,2.410745574,100.511336,0.107410868,0,0,0.883691007,0,0,0,0,0
1719.9,2.401879435,98.739136,0.107941919,0,0,0.885825533,0,0,0,0,0
1720,2.391909787,97.39533054,0.108824926,0,0,0.890154525,0,0,0,0,0
1720.1,2.388094949,96.9284572,0.108943597,0,0,0.890437549,0,0,0,0,0
1720.2,2.392845006,96.92952,0.103910813,0,0,0.88622409,0,0,0,0,0
1720.3,2.402763027,96.488016,0.09722664,0,0,0.865405786,0,0,0,0,0
1720.4,2.417692913,96.57336,0.093925633,0,0,0.790228797,0,0,0,0,0
1720.5,2.430755591,96.835824,0.090959688,0,0,0.74090404,0,0,0,0,0
1720.6,2.440467461,96.85393052,0.087858842,0,0,0.720866157,0,0,0,0,0
1720.7,2.441329871,96.51764244,0.08516438,0,0,0.739453476,0,0,0,0,0
1720.8,2.438866142,96.04332,0.087962873,0,0,0.773737858,0,0,0,0,0
1720.9,2.432335958,95.80068,0.094788651,0,0,0.810484341,0,0,0,0,0
1721,2.40560105,95.65452,0.103272756,0,0,0.817417448,0,0,0,0,0
1721.1,2.384122499,96.34222,0.109365139,0,0,0.799227647,0,0,0,0,0
1721.2,2.370324652,97.85748892,0.112973079,0,0,0.765981931,0,0,0,0,0
1721.3,2.362253804,99.10645832,0.112351028,0,0,0.750362839,0,0,0,0,0
1721.4,2.360320751,100.179472,0.110804543,0,0,0.759423047,0,0,0,0,0
1721.5,2.363479298,101.310524,0.109019199,0,0,0.789648683,0,0,0,0,0
1721.6,2.364582403,102.267992,0.107754659,0,0,0.842548623,0,0,0,0,0
1721.7,2.36438596,102.510288,0.10574349,0,0,0.879505363,0,0,0,0,0
1721.8,2.363211148,101.220024,0.102779341,0,0,0.894631341,0,0,0,0,0
1721.9,2.378482727,102.297688,0.097437935,0,0,0.890763065,0,0,0,0,0
1722,2.394065517,102.0947782,0.091833775,0,0,0.866350114,0,0,0,0,0
1722.1,2.405777571,99.99222776,0.086481097,0,0,0.81819403,0,0,0,0,0
1722.2,2.416409212,96.684752,0.087623579,0,0,0.764505903,0,0,0,0,0
1722.3,2.41969779,93.501616,0.092487509,0,0,0.715173187,0,0,0,0,0
1722.4,2.41142126,93.751416,0.101074147,0,0,0.673566095,0,0,0,0,0
1722.5,2.388457953,94.5458,0.119042196,0,0,0.646897283,0,0,0,0,0
1722.6,2.357496588,95.694148,0.136195782,0,0,0.638779822,0,0,0,0,0
1722.7,2.31796063,97.677548,0.147238262,0,0,0.659012512,0,0,0,0,0
1722.8,2.293981758,101.119488,0.15791295,0,0,0.682166349,0,0,0,0,0
1722.9,2.277200472,104.66932,0.16466046,0,0,0.713033203,0,0,0,0,0
1723,2.26426378,106.545882,0.16185774,0,0,0.76263372,0,0,0,0,0
1723.1,2.267086809,107.618204,0.163093054,0,0,0.762020819,0,0,0,0,0
1723.2,2.27270548,108.177798,0.165119571,0,0,0.737295852,0,0,0,0,0
1723.3,2.268298485,107.3927567,0.163165166,0,0,0.704120161,0,0,0,0,0
1723.4,2.268317877,105.6082071,0.163504269,0,0,0.684502315,0,0,0,0,0
1723.5,2.271808835,103.4359001,0.163239177,0,0,0.685812719,0,0,0,0,0
1723.6,2.277470781,101.240432,0.155522128,0,0,0.738392653,0,0,0,0,0
1723.7,2.293358402,99.367856,0.144944802,0,0,0.785148953,0,0,0,0,0
1723.8,2.315631134,98.185328,0.133306473,0,0,0.82175101,0,0,0,0,0
1723.9,2.341498359,97.641456,0.12163,0,0,0.842750304,0,0,0,0,0
1724,2.351019906,97.697488,0.117938465,0,0,0.85637786,0,0,0,0,0
1724.1,2.346802539,97.937024,0.120844543,0,0,0.86079239,0,0,0,0,0
1724.2,2.324730138,98.180384,0.132704957,0,0,0.824349328,0,0,0,0,0
1724.3,2.302165077,98.576888,0.140404294,0,0,0.790848688,0,0,0,0,0
1724.4,2.282421417,99.758328,0.143443496,0,0,0.76584408,0,0,0,0,0
1724.5,2.281249344,101.235064,0.141052914,0,0,0.763604862,0,0,0,0,0
1724.6,2.287624567,102.040904,0.135988035,0,0,0.78664674,0,0,0,0,0
1724.7,2.298866142,102.090824,0.129299857,0,0,0.830333318,0,0,0,0,0
1724.8,2.310677165,102.35,0.133389098,0,0,0.851898934,0,0,0,0,0
1724.9,2.317291339,102.66056,0.140381845,0,0,0.858195522,0,0,0,0,0
1725,2.318,102.671072,0.148964233,0,0,0.851035742,0,0,0,0,0
1725.1,2.3140576,102.44564,0.155450068,0,0,0.844549928,0,0,0,0,0
1725.2,2.312084173,102.4374,0.157907684,0,0,0.842092333,0,0,0,0,0
1725.3,2.313621799,103.476688,0.155450974,0,0,0.844549054,0,0,0,0,0
1725.4,2.321480004,103.208976,0.149267845,0,0,0.850732177,0,0,0,0,0
1725.5,2.33106802,103.135424,0.143065635,0,0,0.85693437,0,0,0,0,0
1725.6,2.34147866,103.219592,0.137858737,0,0,0.86214124,0,0,0,0,0
1725.7,2.342325309,103.239848,0.135947792,0,0,0.864052202,0,0,0,0,0
1725.8,2.338690805,103.09316,0.135291593,0,0,0.864381797,0,0,0,0,0
1725.9,2.331269205,104.534504,0.135463053,0,0,0.863253447,0,0,0,0,0
1726,2.32291748,104.384792,0.132240667,0,0,0.85771946,0,0,0,0,0
1726.1,2.316503417,103.9550528,0.12768265,0,0,0.846018614,0,0,0,0,0
1726.2,2.315214399,104.1442894,0.122686912,0,0,0.823004765,0,0,0,0,0
1726.3,2.319594078,104.5478,0.11628031,0,0,0.763869144,0,0,0,0,0
1726.4,2.327654462,104.710768,0.109766455,0,0,0.693049941,0,0,0,0,0
1726.5,2.340846457,104.574968,0.104501497,0,0,0.627239313,0,0,0,0,0
1726.6,2.350327822,103.007088,0.101217321,0,0,0.564595638,0,0,0,0,0
1726.7,2.359714921,98.617292,0.099655065,0,0,0.497989727,0,0,0,0,0
1726.8,2.37651082,89.88334401,0.101389841,0,0,0.412023478,0,0,0,0,0
1726.9,2.415106093,84.900736,0.089011025,0,0,0.369041541,0,0,0,0,0
1727,2.469428157,82.29932,0.068019284,0,0,0.350157231,0,0,0,0,0
1727.1,2.543864262,80.5521,0.044640553,0,0,0.324212671,0,0,0,0,0
1727.2,2.604212641,79.311614,0.028700646,0,0,0.298871312,0,0,0,0,0
1727.3,2.648948405,79.3946,0.019461901,0,0,0.276786176,0,0,0,0,0
1727.4,2.65893705,81.71008,0.022173858,0,0,0.270462051,0,0,0,0,0
1727.5,2.649301367,85.999958,0.031190335,0,0,0.281424046,0,0,0,0,0
1727.6,2.625962837,89.970828,0.044520289,0,0,0.30369504,0,0,0,0,0
1727.7,2.587051803,92.206922,0.062908427,0,0,0.312410478,0,0,0,0,0
1727.8,2.538120087,92.541272,0.07848841,0,0,0.323579499,0,0,0,0,0
1727.9,2.481493415,92.673192,0.090861549,0,0,0.338067875,0,0,0,0,0
1728,2.438406557,92.354762,0.103700944,0,0,0.319049688,0,0,0,0,0
1728.1,2.409509561,91.961516,0.1104576,0,0,0.297071974,0,0,0,0,0
1728.2,2.394812212,91.566984,0.110217424,0,0,0.276479791,0,0,0,0,0
1728.3,2.41290777,90.781696,0.100674839,0,0,0.265243431,0,0,0,0,0
1728.4,2.440733386,88.627336,0.087658259,0,0,0.25165854,0,0,0,0,0
1728.5,2.475409449,84.202572,0.071663883,0,0,0.23308184,0,0,0,0,0
1728.6,2.526195314,77.24212562,0.053876293,0,0,0.242891533,0,0,0,0,0
1728.7,2.57420461,70.7149529,0.040209263,0,0,0.257604092,0,0,0,0,0
1728.8,2.612590164,71.10596,0.033660631,0,0,0.270913696,0,0,0,0,0
1728.9,2.6184645,72.31468,0.045937585,0,0,0.275271905,0,0,0,0,0
1729,2.603044026,73.97592,0.067879,0,0,0.277566699,0,0,0,0,0
1729.1,2.561173114,76.15688,0.100051892,0,0,0.279980948,0,0,0,0,0
1729.2,2.503832999,79.1891,0.132007407,0,0,0.282034664,0,0,0,0,0
1729.3,2.442610618,83.74272,0.160857928,0,0,0.285442431,0,0,0,0,0
1729.4,2.381575738,93.66543999,0.183239562,0,0,0.292353846,0,0,0,0,0
1729.5,2.326520424,98.18978,0.207201913,0,0,0.286711223,0,0,0,0,0
