DEPTH,Density,DTCRT,Porosity,Permeability,Water_saturation,Clay,Sand,Calcite,UGas_QE,UOil_QE,UWater_QE
3290,2.382129569,67.15741791,0.14359776,10.78925883,1,0.217575964,0.638826276,0,0,0,0.14359776
3290.1,2.390363038,67.82734101,0.135179235,6.381391776,1,0.230551919,0.634268861,0,0,0,0.135179235
3290.2,2.412001193,68.77501439,0.120287906,2.523061624,1,0.272786469,0.606925668,0,0,0,0.120287906
3290.3,2.443582485,69.69633937,0.101274931,0.767749579,1,0.335628679,0.563096341,0,0,0,0.101274931
3290.4,2.4646018,70.51787565,0.085341296,0.239742298,1,0.399952087,0.514706632,0,0,0,0.085341296
3290.5,2.46416118,71.23313113,0.081848475,0.180672889,1,0.417153879,0.500997649,0,0,0,0.081848475
3290.6,2.448763636,71.85395982,0.092686841,0.385781862,1,0.370347902,0.536965315,0,0,0,0.092686841
3290.7,2.428654545,72.25478183,0.110615473,1.23115728,1,0.310693856,0.578690673,0,0,0,0.110615473
3290.8,2.4121,72.40373428,0.12061953,2.3583165,1,0.28226045,0.59712011,0,0,0,0.12061953
3290.9,2.402830146,72.27698325,0.123947062,2.932296969,1,0.273234459,0.602818479,0,0,0,0.123947062
3291,2.397189557,71.76692849,0.126268564,3.465718176,1,0.256683129,0.617048307,0,0,0,0.126268564
3291.1,2.391511364,71.21504756,0.132311192,5.188632836,1,0.228587934,0.639100874,0,0,0,0.132311192
3291.2,2.385801046,70.83093132,0.136672408,6.828531439,1,0.212296071,0.651031585,0,0,0,0.136672408
3291.3,2.383227605,70.77394983,0.143098186,10.61021933,1,0.182264347,0.67463749,0,0,0,0.143098186
3291.4,2.387527863,70.93969417,0.143777,10.90029003,1,0.174390021,0.681832888,0,0,0,0.143777
3291.5,2.397334545,71.00503652,0.136215856,6.615109518,1,0.212012313,0.65177183,0,0,0,0.136215856
3291.6,2.406069091,70.97696891,0.131552759,4.872058651,1,0.225857456,0.642589785,0,0,0,0.131552759
3291.7,2.411934188,70.90115467,0.128234492,3.89522324,1,0.218624485,0.653141024,0,0,0,0.128234492
3291.8,2.41311951,70.88520785,0.129032121,4.124825649,1,0.213156953,0.657810969,0,0,0,0.129032121
3291.9,2.407392727,71.03504875,0.133156761,5.447437123,1,0.198606029,0.668237195,0,0,0,0.133156761
3292,2.396165,71.42215301,0.137081763,7.022231635,1,0.193905841,0.669012296,0,0,0,0.137081763
3292.1,2.385371462,71.7703161,0.143906751,11.13156043,1,0.181229799,0.674863519,0,0,0,0.143906751
3292.2,2.381049083,71.89405151,0.147406559,13.86119636,1,0.171624367,0.680969076,0,0,0,0.147406559
3292.3,2.3826,72.19669054,0.145991588,12.6590024,1,0.169380676,0.684627724,0,0,0,0.145991588
3292.4,2.388281818,72.44132103,0.141753465,9.57660818,1,0.180040671,0.678205765,0,0,0,0.141753465
3292.5,2.392392727,72.72009704,0.138484303,7.689763495,1,0.190160385,0.671355252,0,0,0,0.138484303
3292.6,2.390380738,73.18740114,0.138790731,7.865128821,1,0.193549725,0.667659544,0,0,0,0.138790731
3292.7,2.383418066,73.65620435,0.142835184,10.32654063,1,0.183313794,0.673851088,0,0,0,0.142835184
3292.8,2.376257273,73.69471963,0.147957964,14.47987971,1,0.167891928,0.684150049,0,0,0,0.147957964
3292.9,2.372219545,73.34995734,0.151623207,18.34325054,1,0.158880738,0.689496048,0,0,0,0.151623207
3293,2.369938022,72.68668089,0.153334172,20.52003753,1,0.146874943,0.699790784,0,0,0,0.153334172
3293.1,2.368603636,71.78711674,0.153924932,21.3378432,1,0.142287761,0.703787227,0,0,0,0.153924932
3293.2,2.365996364,71.14096438,0.153913568,21.32380647,1,0.144263009,0.701823423,0,0,0,0.153913568
3293.3,2.364470909,70.93780245,0.152569237,19.55702715,1,0.152448361,0.694982403,0,0,0,0.152569237
3293.4,2.367405311,70.94359312,0.150360448,16.87900912,1,0.157393255,0.692246297,0,0,0,0.150360448
3293.5,2.376326677,71.13755064,0.145856235,12.66000436,1,0.166542358,0.68760148,0,0,0,0.145856235
3293.6,2.390292273,71.65330106,0.137473738,7.313142917,1,0.184546746,0.67797953,0,0,0,0.137473738
3293.7,2.409065,72.30579907,0.127014995,3.593783885,1,0.209544104,0.663440902,0,0,0,0.127014995
3293.8,2.422,72.67115063,0.120169285,2.283088766,1,0.23684039,0.642990326,0,0,0,0.120169285
3293.9,2.418958463,72.96427986,0.120870187,2.403953816,1,0.233809021,0.645320792,0,0,0,0.120870187
3294,2.405221818,73.14980404,0.126469234,3.575538036,1,0.220447077,0.653083689,0,0,0,0.126469234
3294.1,2.391509091,73.21467148,0.136035751,6.828004563,1,0.202406504,0.661557745,0,0,0,0.136035751
3294.2,2.384258182,73.24673627,0.143605318,10.89475854,1,0.179788809,0.676605941,0,0,0,0.143605318
3294.3,2.383813865,73.14295827,0.146268925,12.86062399,1,0.168220199,0.685510975,0,0,0,0.146268925
3294.4,2.384946903,73.03867534,0.145775567,12.44067177,1,0.172085212,0.682139226,0,0,0,0.145775567
3294.5,2.383833636,73.01623826,0.144244254,11.25447122,1,0.183068635,0.672687112,0,0,0,0.144244254
3294.6,2.382219545,73.22717098,0.146910677,13.41578035,1,0.171004853,0.68208447,0,0,0,0.146910677
3294.7,2.384421988,73.33052277,0.146985617,13.50335536,1,0.179438345,0.673576002,0,0,0,0.146985617
3294.8,2.38847304,73.37238233,0.145959271,12.59371152,1,0.181875126,0.672165552,0,0,0,0.145959271
3294.9,2.389372727,73.35114587,0.146326522,12.90219727,1,0.175979508,0.67769397,0,0,0,0.146326522
3295,2.385945455,73.18966515,0.147200344,13.676376,1,0.169293151,0.683506582,0,0,0,0.147200344
3295.1,2.37965166,73.02519586,0.150653234,17.22614563,1,0.148807073,0.700539615,0,0,0,0.150653234
3295.2,2.37495,72.8513597,0.15297556,20.038795,1,0.140997355,0.706027085,0,0,0,0.15297556
3295.3,2.373322727,72.63956606,0.154038801,21.50016818,1,0.139253681,0.706707518,0,0,0,0.154038801
3295.4,2.376190909,72.38954774,0.153999802,21.45981082,1,0.133602182,0.712398016,0,0,0,0.153999802
3295.5,2.380736364,72.10732913,0.152106634,18.96973911,1,0.127506779,0.720386587,0,0,0,0.152106634
3295.6,2.385824986,71.73501195,0.148990578,15.47855588,1,0.121966204,0.729043218,0,0,0,0.148990578
3295.7,2.391509364,71.27931791,0.146331212,12.92509395,1,0.128331456,0.725337332,0,0,0,0.146331212
3295.8,2.39720784,70.82529075,0.142674301,10.17391319,1,0.143347141,0.713978558,0,0,0,0.142674301
3295.9,2.398968933,70.27374238,0.142931391,10.30508631,1,0.134494167,0.722574442,0,0,0,0.142931391
3296,2.396793636,69.69392182,0.14072516,8.904211702,1,0.144432332,0.714842408,0,0,0,0.14072516
3296.1,2.395239545,69.23606383,0.140055258,8.530461572,1,0.146812057,0.713132584,0,0,0,0.140055258
3296.2,2.397127727,69.16408071,0.138820474,7.850907499,1,0.151419717,0.709759746,0,0,0,0.138820474
3296.3,2.401561364,69.46485469,0.139861788,8.416356766,1,0.139664661,0.720473551,0,0,0,0.139861788
3296.4,2.407212517,70.1275778,0.139764669,8.360480313,1,0.133470731,0.7267646,0,0,0,0.139764669
3296.5,2.411322142,70.92415874,0.137642592,7.274637275,1,0.144613495,0.71774399,0,0,0,0.137642592
3296.6,2.411082367,71.64946688,0.13635879,6.669449935,1,0.157103269,0.70653795,0,0,0,0.13635879
3296.7,2.406720815,72.01481458,0.136176088,6.590775215,1,0.166054586,0.697769332,0,0,0,0.136176088
3296.8,2.400902348,72.11700337,0.138060153,7.469073607,1,0.161179436,0.700760512,0,0,0,0.138060153
3296.9,2.394729091,72.0331637,0.14002429,8.524945759,1,0.157280558,0.70269522,0,0,0,0.14002429
3297,2.391091818,71.93102455,0.143300879,10.63255587,1,0.152120936,0.704578185,0,0,0,0.143300879
3297.1,2.390590455,71.988733,0.145791201,12.45848334,1,0.149728255,0.704480603,0,0,0,0.145791201
3297.2,2.391720027,72.17803176,0.145840427,12.49454273,1,0.149600977,0.704558623,0,0,0,0.145840427
3297.3,2.390295792,72.35480393,0.144932044,11.76683575,1,0.149620532,0.705447424,0,0,0,0.144932044
3297.4,2.386047273,72.5846895,0.147024955,13.51428609,1,0.13600831,0.716966736,0,0,0,0.147024955
3297.5,2.380468005,72.76769811,0.151383525,18.04113627,1,0.130601225,0.71801525,0,0,0,0.151383525
3297.6,2.375926368,72.87800681,0.153085508,20.22229296,1,0.135136939,0.71177758,0,0,0,0.153085508
3297.7,2.371411431,72.88495431,0.155481764,23.71566872,1,0.131665299,0.712852998,0,0,0,0.155481764
3297.8,2.369,72.84821469,0.156660746,25.5760001,1,0.126840244,0.716499063,0,0,0,0.156660746
3297.9,2.377023636,72.74613934,0.154041515,21.65135167,1,0.133707511,0.712251007,0,0,0,0.154041515
3298,2.39227,72.67986249,0.150473305,17.0295827,1,0.1435314,0.705995215,0,0,0,0.150473305
3298.1,2.400596037,72.75223542,0.150626291,17.1525836,1,0.144876169,0.704497441,0,0,0,0.150626291
3298.2,2.399535455,73.00893009,0.150534611,17.04954592,1,0.152979666,0.696485816,0,0,0,0.150534611
3298.3,2.390956144,73.39722137,0.151624576,18.32941836,1,0.152616901,0.695758523,0,0,0,0.151624576
3298.4,2.381260696,73.96280515,0.152780894,19.79290891,1,0.150037233,0.697181838,0,0,0,0.152780894
3298.5,2.377037946,74.60352164,0.153931365,21.35633896,1,0.145849428,0.700219155,0,0,0,0.153931365
3298.6,2.376,74.97525445,0.154061209,21.53451164,1,0.152156039,0.693782752,0,0,0,0.154061209
3298.7,2.374506364,74.85858119,0.154220172,21.76108492,1,0.160849662,0.684930091,0,0,0,0.154220172
3298.8,2.370467273,74.38697469,0.157547379,27.19695237,1,0.145593789,0.696858732,0,0,0,0.157547379
3298.9,2.368030956,73.6023967,0.156595734,25.46606983,1,0.140230654,0.703173611,0,0,0,0.156595734
3299,2.372300909,72.52716628,0.154683515,22.51521776,1,0.142364971,0.702951514,0,0,0,0.154683515
3299.1,2.383370909,71.23892288,0.150151187,16.78735669,1,0.157415581,0.692433232,0,0,0,0.150151187
3299.2,2.397424545,70.03212524,0.14468351,11.70631543,1,0.174443058,0.680873432,0,0,0,0.14468351
3299.3,2.411697368,69.55232479,0.139533515,8.312664268,1,0.187162227,0.673304314,0,0,0,0.139533515
3299.4,2.423237831,69.62660173,0.13555679,6.350720441,1,0.19152045,0.672922791,0,0,0,0.13555679
3299.5,2.430126984,70.27924179,0.132146421,5.060815857,1,0.195323354,0.672530225,0,0,0,0.132146421
3299.6,2.428115909,71.30111976,0.131686092,4.894135268,1,0.196091,0.672223004,0,0,0,0.131686092
3299.7,2.409288288,72.33060474,0.135984376,6.53769602,1,0.179496442,0.684519191,0,0,0,0.135984376
3299.8,2.379285714,73.17997013,0.142215643,10.10582837,1,0.168873239,0.688911196,0,0,0,0.142215643
3299.9,2.359768182,73.80236974,0.152040925,19.797958,1,0.138358379,0.709600695,0,0,0,0.152040925
3300,2.352513636,74.11454732,0.161043871,34.77456527,1,0.112746685,0.726209395,0,0,0,0.161043871
3300.1,2.350368182,74.30971347,0.168123817,55.85098813,1,0.094578846,0.737297249,0,0,0,0.168123817
3300.2,2.351534707,74.24640088,0.172645707,73.89568221,1,0.089876296,0.73747794,0,0,0,0.172645707
3300.3,2.353806419,74.05483194,0.176294858,94.0302102,1,0.083041242,0.740663877,0,0,0,0.176294858
3300.4,2.350802273,73.82699195,0.178982573,112.192662,1,0.0803942,0.740623303,0,0,0,0.178982573
3300.5,2.34512828,73.54207185,0.181940947,136.4972298,1,0.075264082,0.742794961,0,0,0,0.181940947
3300.6,2.34009228,73.23984107,0.183609577,152.373916,1,0.074082335,0.742308124,0,0,0,0.183609577
3300.7,2.338874545,73.01776877,0.184095202,157.2997496,1,0.074012824,0.741892,0,0,0,0.184095202
3300.8,2.344015455,72.91310465,0.182417115,141.2130793,1,0.081997106,0.735585839,0,0,0,0.182417115
3300.9,2.35481,72.69690748,0.179583042,117.000521,1,0.092242049,0.728174914,0,0,0,0.179583042
3301,2.365617273,72.55650773,0.177649831,102.7080191,1,0.093524221,0.728825943,0,0,0,0.177649831
3301.1,2.371908393,72.44865752,0.175765867,90.62016226,1,0.094349075,0.729885086,0,0,0,0.175765867
3301.2,2.373,72.27874267,0.174269944,82.14927802,1,0.094302126,0.731427933,0,0,0,0.174269944
3301.3,2.372237727,72.12467922,0.172187119,71.50813558,1,0.097989879,0.729822965,0,0,0,0.172187119
3301.4,2.368838928,71.86424749,0.171376016,67.7753639,1,0.10474186,0.723882124,0,0,0,0.171376016
3301.5,2.364933348,71.41181806,0.170699412,64.79351297,1,0.108856561,0.720444027,0,0,0,0.170699412
3301.6,2.361696364,70.86017227,0.168778703,57.2514248,1,0.11182129,0.719400007,0,0,0,0.168778703
3301.7,2.362576364,70.42918591,0.165072176,44.8497022,1,0.118505521,0.716422224,0,0,0,0.165072176
3301.8,2.367622727,70.2405847,0.160234822,32.50839133,1,0.13000471,0.709760367,0,0,0,0.160234822
3301.9,2.378575508,70.22722338,0.155632344,23.93106157,1,0.144875575,0.699491986,0,0,0,0.155632344
3302,2.390940774,70.42789379,0.15081634,17.50611317,1,0.149863668,0.699319973,0,0,0,0.15081634
3302.1,2.402322727,70.94630781,0.144916553,11.93105158,1,0.161788753,0.693294627,0,0,0,0.144916553
3302.2,2.412280455,71.6400351,0.139071853,8.06255822,1,0.17543454,0.685493608,0,0,0,0.139071853
3302.3,2.41842,72.28443829,0.133688426,5.665680715,1,0.185616244,0.68069527,0,0,0,0.133688426
3302.4,2.417775909,72.73669372,0.130462077,4.518352949,1,0.19956607,0.669971826,0,0,0,0.130462077
3302.5,2.408298862,72.92723847,0.129026776,4.105406072,1,0.214374944,0.656598193,0,0,0,0.129026776
3302.6,2.392967273,72.99962457,0.131808737,4.936537845,1,0.207215375,0.660975888,0,0,0,0.131808737
3302.7,2.379887273,72.9999908,0.140713466,8.936793382,1,0.173180012,0.686106536,0,0,0,0.140713466
3302.8,2.372449091,73,0.144381906,11.34704784,1,0.163912878,0.691705288,0,0,0,0.144381906
3302.9,2.371829965,73,0.146092063,12.74976265,1,0.162866973,0.691040923,0,0,0,0.146092063
3303,2.375761742,72.97793465,0.146694876,13.24063945,1,0.170613447,0.682691632,0,0,0,0.146694876
3303.1,2.381420218,72.92411787,0.144872941,11.73198623,1,0.184791951,0.670335108,0,0,0,0.144872941
3303.2,2.382180455,72.85289292,0.144770272,11.63962153,1,0.185235347,0.669994463,0,0,0,0.144770272
3303.3,2.376264545,72.70125288,0.148393568,14.81165585,1,0.170878991,0.68072735,0,0,0,0.148393568
3303.4,2.368723182,72.54261674,0.1531789,20.32367678,1,0.160042556,0.686778634,0,0,0,0.1531789
3303.5,2.366680036,72.40483162,0.154759131,22.55438849,1,0.159575916,0.685664953,0,0,0,0.154759131
3303.6,2.371487761,72.17922934,0.153379007,20.62970983,1,0.172158285,0.674462708,0,0,0,0.153379007
3303.7,2.37992,71.93421942,0.151334802,17.9908137,1,0.182142671,0.666522478,0,0,0,0.151334802
3303.8,2.386524445,71.79144933,0.150032853,16.49945883,1,0.183234691,0.666732419,0,0,0,0.150032853
3303.9,2.388,71.79675546,0.148022703,14.46079856,1,0.189136899,0.662840475,0,0,0,0.148022703
3304,2.386181818,71.91401776,0.1468384,13.34820727,1,0.185064236,0.668097373,0,0,0,0.1468384
3304.1,2.385090141,72.06034847,0.146095107,12.70751907,1,0.177721355,0.676183443,0,0,0,0.146095107
3304.2,2.387864023,72.21101433,0.144571993,11.50249028,1,0.17582482,0.679603187,0,0,0,0.144571993
3304.3,2.394454545,72.34100674,0.142548681,10.0506061,1,0.181203336,0.676247983,0,0,0,0.142548681
3304.4,2.402215909,72.39686331,0.141404107,9.320258625,1,0.178092267,0.680503626,0,0,0,0.141404107
3304.5,2.406159091,72.51648218,0.140081769,8.539031921,1,0.176751015,0.683167216,0,0,0,0.140081769
3304.6,2.404852273,72.82371096,0.136979809,6.99125725,1,0.189423277,0.673596914,0,0,0,0.136979809
3304.7,2.39889153,73.29508841,0.13644121,6.705763383,1,0.187698834,0.675859956,0,0,0,0.13644121
3304.8,2.39108906,73.44875654,0.136741153,6.839633706,1,0.184935718,0.678323129,0,0,0,0.136741153
3304.9,2.389370909,73.38249135,0.138975974,7.930791891,1,0.175414024,0.685610001,0,0,0,0.138975974
3305,2.39304,73.05072551,0.139812834,8.39187566,1,0.17498894,0.685198226,0,0,0,0.139812834
3305.1,2.396792727,72.37577126,0.141084652,9.118698305,1,0.174546025,0.684369323,0,0,0,0.141084652
3305.2,2.397467273,71.87996675,0.140529511,8.796515595,1,0.178089133,0.681381356,0,0,0,0.140529511
3305.3,2.395009466,71.50165796,0.139564873,8.247175202,1,0.181442989,0.678992139,0,0,0,0.139564873
3305.4,2.393205303,71.14177818,0.138185607,7.532057942,1,0.187228488,0.674585906,0,0,0,0.138185607
3305.5,2.395791364,70.82775215,0.137099474,7.004544872,1,0.186847688,0.676052745,0,0,0,0.137099474
3305.6,2.397,71.20316429,0.134260688,5.804004483,1,0.19979361,0.665945694,0,0,0,0.134260688
3305.7,2.397,71.87957309,0.133141363,5.404386627,1,0.203556037,0.6633025,0,0,0,0.133141363
3305.8,2.398386679,72.69747508,0.129546229,4.280004048,1,0.219307925,0.65114578,0,0,0,0.129546229
3305.9,2.402428458,73.4304524,0.126695444,3.517555656,1,0.224503561,0.648800995,0,0,0,0.126695444
3306,2.402167273,73.92395233,0.13043638,4.604497323,1,0.221426052,0.648137507,0,0,0,0.13043638
3306.1,2.395021818,74.13315816,0.138140935,7.640862629,1,0.212102039,0.649757001,0,0,0,0.138140935
3306.2,2.380629091,74.14645578,0.147307912,13.95977768,1,0.196127943,0.656564145,0,0,0,0.147307912
3306.3,2.36174,73.77371871,0.156893864,25.995334,1,0.173805006,0.669301228,0,0,0,0.156893864
3306.4,2.348844923,73.28275859,0.16088116,33.84054042,1,0.166527536,0.672591304,0,0,0,0.16088116
3306.5,2.349713718,72.78609432,0.157381473,27.51842512,1,0.172672224,0.669946303,0,0,0,0.157381473
3306.6,2.361244314,72.43359463,0.147908626,14.94050801,1,0.199785104,0.652306312,0,0,0,0.147908626
3306.7,2.380025455,72.31003252,0.139888553,8.540757816,1,0.216867633,0.643243857,0,0,0,0.139888553
3306.8,2.391903182,72.5362834,0.135781005,6.441048691,1,0.221893548,0.642325517,0,0,0,0.135781005
3306.9,2.393163182,73.07049646,0.139021528,8.006621167,1,0.207212924,0.653765481,0,0,0,0.139021528
3307,2.386243012,73.82056757,0.146819721,13.37494912,1,0.188338141,0.664842134,0,0,0,0.146819721
3307.1,2.373625455,74.50173111,0.154549318,22.34949033,1,0.165830881,0.6796198,0,0,0,0.154549318
3307.2,2.359123636,74.84882577,0.159844275,31.77376489,1,0.15415807,0.685997655,0,0,0,0.159844275
3307.3,2.352258182,74.72314544,0.163637538,40.69091807,1,0.150376913,0.685985586,0,0,0,0.163637538
3307.4,2.351510913,74.21194331,0.164668304,43.46840893,1,0.14629096,0.689040734,0,0,0,0.164668304
3307.5,2.354610551,73.78130845,0.161473936,35.52155391,1,0.154743227,0.683782802,0,0,0,0.161473936
3307.6,2.36148574,73.67315421,0.156157781,24.96614459,1,0.162848038,0.680994181,0,0,0,0.156157781
3307.7,2.370322234,73.83276718,0.151989034,18.81023845,1,0.172853769,0.675157289,0,0,0,0.151989034
3307.8,2.377205455,74.26229925,0.14692776,13.44570058,1,0.194190346,0.658881899,0,0,0,0.14692776
3307.9,2.381375455,74.71541202,0.142388161,10.00971655,1,0.223376286,0.634235634,0,0,0,0.142388161
3308,2.382351818,75.13722466,0.138667415,7.770385638,1,0.250010848,0.611321769,0,0,0,0.138667415
3308.1,2.378716154,75.48145175,0.141677632,9.679701365,1,0.237957575,0.620364893,0,0,0,0.141677632
3308.2,2.370718654,75.72879286,0.149497907,16.40151808,1,0.206162835,0.644339299,0,0,0,0.149497907
3308.3,2.358276822,75.79563244,0.157660064,27.85076497,1,0.182796117,0.659543746,0,0,0,0.157660064
3308.4,2.348925472,75.58217775,0.163662519,40.87250151,1,0.171288386,0.665049082,0,0,0,0.163662519
3308.5,2.352036364,75.13311326,0.163170075,39.35584091,1,0.16262931,0.674200615,0,0,0,0.163170075
3308.6,2.361127273,74.25832864,0.160010595,32.18234396,1,0.160169167,0.679820224,0,0,0,0.160010595
3308.7,2.369925592,73.39201701,0.153470957,20.99443745,1,0.176572805,0.669956166,0,0,0,0.153470957
3308.8,2.378234428,72.73994376,0.146974427,13.69078809,1,0.18987258,0.663152993,0,0,0,0.146974427
3308.9,2.387847727,72.49075365,0.140611968,8.987679642,1,0.206564755,0.652823277,0,0,0,0.140611968
3309,2.395375,72.40738097,0.13378789,5.738634801,1,0.22254617,0.64366594,0,0,0,0.13378789
3309.1,2.397811364,72.32621053,0.128298837,3.935883728,1,0.24446749,0.627233673,0,0,0,0.128298837
3309.2,2.396091315,72.35160186,0.127496851,3.708648982,1,0.25593262,0.616570625,0,0,0,0.127496851
3309.3,2.392656211,72.5710351,0.131668884,4.912614243,1,0.246278729,0.622052387,0,0,0,0.131668884
3309.4,2.388342727,72.87928577,0.136674637,6.816174073,1,0.233331918,0.629993446,0,0,0,0.136674637
3309.5,2.384933636,73.12386209,0.138661611,7.784325467,1,0.224240228,0.637098161,0,0,0,0.138661611
3309.6,2.381524545,73.18888137,0.141182396,9.20641113,1,0.212303447,0.646514157,0,0,0,0.141182396
3309.7,2.38,72.98110638,0.144469438,11.47188213,1,0.203129484,0.65240114,0,0,0,0.144469438
3309.8,2.381529091,72.48995268,0.147656842,14.12537529,1,0.18631573,0.666027376,0,0,0,0.147656842
3309.9,2.3855756,72.35996998,0.147814312,14.23834432,1,0.178896594,0.673288994,0,0,0,0.147814312
3310,2.389025909,72.49790313,0.142085578,9.743542605,1,0.188252714,0.669661711,0,0,0,0.142085578
3310.1,2.389346446,72.75080772,0.142629328,10.10053767,1,0.182251108,0.675119648,0,0,0,0.142629328
3310.2,2.383242063,73.0865054,0.142890457,10.28026983,1,0.18977829,0.667331283,0,0,0,0.142890457
3310.3,2.37433,73.42105194,0.143399323,10.62906095,1,0.192630655,0.663970033,0,0,0,0.143399323
3310.4,2.370423094,73.63341457,0.14350892,10.70707416,1,0.196208863,0.660282174,0,0,0,0.14350892
3310.5,2.373537138,73.67898835,0.141709794,9.537937471,1,0.20064328,0.657646926,0,0,0,0.141709794
3310.6,2.380056364,73.57622846,0.137795978,7.364964928,1,0.206893045,0.655310977,0,0,0,0.137795978
3310.7,2.385895455,73.15751205,0.13609496,6.553562195,1,0.214482349,0.649422691,0,0,0,0.13609496
3310.8,2.389115455,72.54521858,0.134639127,5.95176333,1,0.217143881,0.648216992,0,0,0,0.134639127
3310.9,2.390755455,72.04559633,0.134480096,5.899221157,1,0.214940996,0.650578908,0,0,0,0.134480096
3311,2.39377565,71.38876603,0.136182059,6.591656496,1,0.204911637,0.658906303,0,0,0,0.136182059
3311.1,2.395523393,71.00942115,0.136363743,6.670900654,1,0.199849668,0.663786641,0,0,0,0.136363743
3311.2,2.396,71.17918534,0.136141362,6.573515142,1,0.186582763,0.677275909,0,0,0,0.136141362
3311.3,2.396795909,71.64024207,0.134538681,5.919434926,1,0.177843855,0.687617544,0,0,0,0.134538681
3311.4,2.398864545,72.28497666,0.132173946,5.05806838,1,0.179580442,0.688245619,0,0,0,0.132173946
3311.5,2.404272471,72.8794436,0.13095611,4.663220308,1,0.180622631,0.688421258,0,0,0,0.13095611
3311.6,2.407606702,73.3307786,0.131893953,4.996728365,1,0.185607646,0.682498401,0,0,0,0.131893953
3311.7,2.4027,73.51578755,0.137396703,7.276044859,1,0.174411032,0.688192265,0,0,0,0.137396703
3311.8,2.390403636,73.52646932,0.144732287,11.92803328,1,0.163810188,0.691457525,0,0,0,0.144732287
3311.9,2.377932461,73.20300037,0.150151734,16.68520015,1,0.156058427,0.693789778,0,0,0,0.150151734
3312,2.368762291,72.71359638,0.151289859,17.92157521,1,0.146671464,0.702038652,0,0,0,0.151289859
3312.1,2.365242274,72.44703196,0.148687045,15.11753683,1,0.148015641,0.703297226,0,0,0,0.148687045
3312.2,2.373135909,72.01979315,0.145042404,11.85494983,1,0.143415828,0.711541669,0,0,0,0.145042404
3312.3,2.387468182,71.44087462,0.139884413,8.497969145,1,0.154887794,0.705227807,0,0,0,0.139884413
3312.4,2.397699091,70.80913358,0.134590789,5.933027726,1,0.168943813,0.696465469,0,0,0,0.134590789
3312.5,2.402839091,70.40142038,0.134002352,5.705620592,1,0.165833126,0.700164523,0,0,0,0.134002352
3312.6,2.404,70.21787498,0.133921545,5.674975044,1,0.166102746,0.699975765,0,0,0,0.133921545
3312.7,2.404687119,70.30812226,0.132915654,5.315610346,1,0.168936144,0.698148233,0,0,0,0.132915654
3312.8,2.407470005,70.591575,0.129741238,4.318032359,1,0.179205437,0.691053325,0,0,0,0.129741238
3312.9,2.40896351,71.06868914,0.129650089,4.277003903,1,0.172957091,0.69739282,0,0,0,0.129650089
3313,2.4078,71.60361708,0.13657827,6.830914199,1,0.13798533,0.7254364,0,0,0,0.13657827
3313.1,2.404818182,72.14673167,0.143384565,10.68350425,1,0.107369833,0.749245578,0,0,0,0.143384565
3313.2,2.398410039,72.64779218,0.148567691,15.2587811,1,0.097968195,0.753464044,0,0,0,0.148567691
3313.3,2.387003962,73.11806981,0.158198513,30.43610284,1,0.088272158,0.753529364,0,0,0,0.158198513
3313.4,2.368586364,73.48186035,0.168512436,57.43811536,1,0.069854435,0.761633182,0,0,0,0.168512436
3313.5,2.351213636,73.77933058,0.174826094,85.86974299,1,0.055333125,0.769840857,0,0,0,0.174826094
3313.6,2.343465909,74.09062831,0.175509707,89.08932571,1,0.059717123,0.764773169,0,0,0,0.175509707
3313.7,2.346304229,74.26800307,0.173546855,78.37960912,1,0.074618441,0.751834779,0,0,0,0.173546855
3313.8,2.353926454,74.36696565,0.167967911,54.5232947,1,0.101622285,0.730409788,0,0,0,0.167967911
3313.9,2.358634676,74.3690769,0.163174194,39.41820151,1,0.124141783,0.712684023,0,0,0,0.163174194
3314,2.36,74.17330742,0.16095043,34.07634946,1,0.126297565,0.712752005,0,0,0,0.16095043
3314.1,2.362936364,73.6022894,0.157494022,27.22402498,1,0.134768949,0.707736969,0,0,0,0.157494022
3314.2,2.372236364,72.42836504,0.151122302,18.09813691,1,0.154054379,0.694823292,0,0,0,0.151122302
3314.3,2.38704,70.95635177,0.142218672,10.02976688,1,0.176622666,0.681158662,0,0,0,0.142218672
3314.4,2.401859206,69.55001995,0.130976619,4.683969142,1,0.191917505,0.677105974,0,0,0,0.130976619
3314.5,2.414335,68.58118558,0.121080525,2.465147388,1,0.214613684,0.664305803,0,0,0,0.121080525
3314.6,2.427371835,68.02584664,0.109621434,1.213238368,1,0.247093899,0.643284749,0,0,0,0.109621434
3314.7,2.442626634,68.0251798,0.095198129,0.463216445,1,0.303094945,0.601706928,0,0,0,0.095198129
3314.8,2.458025909,68.29112456,0.084641138,0.224018762,1,0.342480321,0.572878512,0,0,0,0.084641138
3314.9,2.472798636,69.08437452,0.07859916,0.146662473,1,0.355717802,0.565683037,0,0,0,0.07859916
3315,2.486688819,70.28013676,0.073749417,0.1063824,1,0.365374305,0.560876248,0,0,0,0.073749417
3315.1,2.495569085,71.59383332,0.07093646,0.087717831,1,0.368395963,0.56066763,0,0,0,0.07093646
3315.2,2.495403636,72.67701414,0.066905656,0.067368781,1,0.400578134,0.532516143,0,0,0,0.066905656
3315.3,2.484203636,73.64915823,0.073811429,0.113291738,1,0.389628967,0.536559585,0,0,0,0.073811429
3315.4,2.461318182,74.4732881,0.089010841,0.328374234,1,0.332093243,0.578895932,0,0,0,0.089010841
